"reporting_year","station_eu_code","date","NOX"
2020,"IT1193A",2020-02-16,6.135
2020,"IT1193A",2020-02-17,5.731
2020,"IT1193A",2020-02-18,15.565
2020,"IT1193A",2020-02-19,19.74
2020,"IT1193A",2020-02-20,15.325
2020,"IT1193A",2020-02-21,16.657
2020,"IT1193A",2020-02-22,17.13
2020,"IT1193A",2020-02-23,16.758
2020,"IT1193A",2020-02-24,18.164
2020,"IT1193A",2020-02-25,14.05
2020,"IT1193A",2020-02-26,13.323
2020,"IT1193A",2020-02-27,13.379
2020,"IT1193A",2020-02-28,15.368
2020,"IT1193A",2020-02-29,16.424
2020,"IT1193A",2020-03-01,16.646
2020,"IT1193A",2020-03-02,12.083
2020,"IT1193A",2020-03-03,9.46
2020,"IT1193A",2020-03-04,10.788
2020,"IT1193A",2020-03-05,9.041
2020,"IT1193A",2020-03-06,8.467
2020,"IT1193A",2020-03-07,8.721
2020,"IT1193A",2020-03-08,7.917
2020,"IT1193A",2020-03-09,7.532
2020,"IT1193A",2020-03-10,8.462
2020,"IT1193A",2020-03-11,9.384
2020,"IT1193A",2020-03-12,8.312
2020,"IT1193A",2020-03-13,9.897
2020,"IT1193A",2020-03-14,10.596
2020,"IT1193A",2020-03-15,7.358
2020,"IT1193A",2020-03-16,7.56
2020,"IT1193A",2020-03-17,7.609
2020,"IT1193A",2020-03-18,7.507
2020,"IT1193A",2020-03-19,7.573
2020,"IT1193A",2020-03-20,8.058
2020,"IT1193A",2020-03-21,8.115
2020,"IT1193A",2020-03-22,7.491
2020,"IT1193A",2020-03-23,5.08
2020,"IT1193A",2020-03-24,4.551
2020,"IT1193A",2020-03-25,5.91
2020,"IT1193A",2020-03-26,6.424
2020,"IT1193A",2020-03-27,7.181
2020,"IT1193A",2020-03-28,6.71
2020,"IT1193A",2020-03-29,6.819
2020,"IT1193A",2020-03-30,7.733
2020,"IT1193A",2020-03-31,7.043
2020,"IT1193A",2020-04-01,5.395
2020,"IT1193A",2020-04-02,6.18
2020,"IT1193A",2020-04-03,7.935
2020,"IT1193A",2020-04-04,7.382
2020,"IT1193A",2020-04-05,8.335
2020,"IT1193A",2020-04-06,8.068
2020,"IT1193A",2020-04-07,7.912
2020,"IT1193A",2020-04-08,7.712
2020,"IT1193A",2020-04-09,6.87
2020,"IT1193A",2020-04-10,6.568
2020,"IT1193A",2020-04-11,7.133
2020,"IT1193A",2020-04-12,7.53
2020,"IT1193A",2020-04-13,6.248
2020,"IT1193A",2020-04-14,4.817
2020,"IT1193A",2020-04-15,2.102
2020,"IT1193A",2020-04-16,3.481
2020,"IT1193A",2020-04-17,3.687
2020,"IT1193A",2020-04-20,6.819
2020,"IT1193A",2020-04-21,5.768
2020,"IT1193A",2020-04-22,5.959
2020,"IT1193A",2020-04-23,5.207
2020,"IT1193A",2020-04-24,5.088
2020,"IT1193A",2020-04-25,4.627
2020,"IT1193A",2020-04-26,5.28
2020,"IT1193A",2020-04-27,5.255
2020,"IT1193A",2020-04-28,4.983
