"reporting_year","station_eu_code","date","SO2"
2020,"IT1397A",2020-05-25,3.5785
2020,"IT1397A",2020-05-26,2.676
2020,"IT1397A",2020-05-27,1.8468
2020,"IT1397A",2020-05-28,3.5465
2020,"IT1397A",2020-05-29,5.6244
2020,"IT1397A",2020-05-30,0.6132
2020,"IT1397A",2020-05-31,4.6851
2020,"IT1397A",2020-06-01,6.077
2020,"IT1397A",2020-06-02,3.4135
2020,"IT1397A",2020-06-03,3.7968
2020,"IT1397A",2020-06-04,2.3399
2020,"IT1397A",2020-06-05,2.8435
2020,"IT1397A",2020-06-06,14.915
2020,"IT1397A",2020-06-07,2.2746
2020,"IT1397A",2020-06-08,42.1311
2020,"IT1397A",2020-06-09,40.1225
2020,"IT1397A",2020-06-10,9.1033
2020,"IT1397A",2020-06-11,6.5177
2020,"IT1397A",2020-06-12,0.7072
2020,"IT1397A",2020-06-13,17.859
2020,"IT1397A",2020-06-14,27.3698
2020,"IT1397A",2020-06-15,24.5171
2020,"IT1397A",2020-06-16,28.2152
2020,"IT1397A",2020-06-17,36.9565
2020,"IT1397A",2020-06-18,5.7933
2020,"IT1397A",2020-06-19,23.1028
2020,"IT1397A",2020-06-20,57.5908
2020,"IT1397A",2020-06-21,23.9921
2020,"IT1397A",2020-06-22,7.519
2020,"IT1397A",2020-06-23,6.1215
2020,"IT1397A",2020-06-24,8.3363
2020,"IT1397A",2020-06-25,3.5558
2020,"IT1397A",2020-06-26,5.0763
2020,"IT1397A",2020-06-27,0.7328
2020,"IT1397A",2020-06-28,2.5035
2020,"IT1397A",2020-06-29,13.4124
2020,"IT1397A",2020-06-30,10.8004
2020,"IT2049A",2020-01-01,0.3519
2020,"IT2049A",2020-01-02,0.516
2020,"IT2049A",2020-01-03,0.7114
2020,"IT2049A",2020-01-04,0.1411
2020,"IT2049A",2020-01-05,0.704
2020,"IT2049A",2020-01-06,0.4977
2020,"IT2049A",2020-01-07,0.5047
2020,"IT2049A",2020-01-08,0.6367
2020,"IT2049A",2020-01-09,0.4929
2020,"IT2049A",2020-01-10,0.7238
2020,"IT2049A",2020-01-11,0.3844
2020,"IT2049A",2020-01-12,0.5456
2020,"IT2049A",2020-01-13,0.4844
2020,"IT2049A",2020-01-14,1.6443
2020,"IT2049A",2020-01-15,0.8116
2020,"IT2049A",2020-01-16,0.7611
2020,"IT2049A",2020-01-17,0.4231
2020,"IT2049A",2020-01-18,0.4955
