"reporting_year","station_eu_code","date","O3"
2020,"IT1041A",2020-04-21,43.9318
2020,"IT1041A",2020-04-22,25.1182
2020,"IT1041A",2020-04-23,54.0773
2020,"IT1041A",2020-04-24,52.5864
2020,"IT1041A",2020-04-25,58.75
2020,"IT1041A",2020-04-26,53.9
2020,"IT1041A",2020-04-27,50.1909
2020,"IT1041A",2020-04-28,46.0182
2020,"IT1041A",2020-04-29,52.2952
2020,"IT1041A",2020-04-30,43.5545
2020,"IT1041A",2020-05-01,64.9545
2020,"IT1041A",2020-05-02,50.8545
2020,"IT1041A",2020-05-03,47.45
2020,"IT1041A",2020-05-04,70.3955
2020,"IT1041A",2020-05-05,46.6455
2020,"IT1041A",2020-05-06,54.1682
2020,"IT1041A",2020-05-07,85.6636
2020,"IT1041A",2020-05-08,57.7091
2020,"IT1041A",2020-05-09,48.55
2020,"IT1041A",2020-05-10,43.8273
2020,"IT1041A",2020-05-11,43.6955
2020,"IT1041A",2020-05-12,41.6864
2020,"IT1041A",2020-05-13,36.4045
2020,"IT1041A",2020-05-14,16.8333
2020,"IT1041A",2020-05-15,32.9455
2020,"IT1041A",2020-05-16,56.0364
2020,"IT1041A",2020-05-17,59.6227
2020,"IT1041A",2020-05-18,51.9273
2020,"IT1041A",2020-05-19,50.4545
2020,"IT1041A",2020-05-20,26.1318
2020,"IT1041A",2020-05-21,67.2727
2020,"IT1041A",2020-05-22,75.0045
2020,"IT1041A",2020-05-23,46.8727
2020,"IT1041A",2020-05-24,47.5409
2020,"IT1041A",2020-05-25,65.8409
2020,"IT1041A",2020-05-26,67.8591
2020,"IT1041A",2020-05-27,69.5636
2020,"IT1041A",2020-05-28,66.1381
2020,"IT1041A",2020-05-29,58.0136
2020,"IT1041A",2020-05-30,48.5636
2020,"IT1041A",2020-05-31,64.3864
2020,"IT1041A",2020-06-01,50.1591
2020,"IT1041A",2020-06-02,65.55
2020,"IT1041A",2020-06-03,41.0955
2020,"IT1041A",2020-06-04,43.8909
2020,"IT1041A",2020-06-05,42.4091
2020,"IT1041A",2020-06-06,43.4909
2020,"IT1041A",2020-06-07,32.7409
2020,"IT1041A",2020-06-08,39.6318
2020,"IT1041A",2020-06-09,45.9636
2020,"IT1041A",2020-06-10,45.0818
2020,"IT1041A",2020-06-11,37.55
2020,"IT1041A",2020-06-12,41.8364
2020,"IT1041A",2020-06-13,51.1136
2020,"IT1041A",2020-06-14,45.7045
2020,"IT1041A",2020-06-15,41.7714
2020,"IT1041A",2020-06-16,34.9182
2020,"IT1041A",2020-06-17,38.7545
2020,"IT1041A",2020-06-18,38.3818
2020,"IT1041A",2020-06-19,31.4136
2020,"IT1041A",2020-06-20,70.3364
2020,"IT1041A",2020-06-21,57.3045
2020,"IT1041A",2020-06-22,45.4909
2020,"IT1041A",2020-06-23,59.9364
2020,"IT1041A",2020-06-24,62.4909
2020,"IT1041A",2020-06-25,40.4045
2020,"IT1041A",2020-06-26,42.0455
2020,"IT1041A",2020-06-27,61.5409
2020,"IT1041A",2020-06-28,46.8864
2020,"IT1041A",2020-06-29,38.5045
2020,"IT1041A",2020-06-30,20.6762
2020,"IT1486A",2020-01-01,38.1348
2020,"IT1486A",2020-01-02,35.3435
2020,"IT1486A",2020-01-03,28.0957
