"reporting_year","station_eu_code","date","NOX"
2020,"IT1798A",2020-06-14,13.2365
2020,"IT1798A",2020-06-15,19.8057
2020,"IT1798A",2020-06-16,21.0597
2020,"IT1798A",2020-06-17,16.3582
2020,"IT1798A",2020-06-18,13.6622
2020,"IT1798A",2020-06-19,20.1086
2020,"IT1798A",2020-06-20,17.6484
2020,"IT1798A",2020-06-21,16.5654
2020,"IT1798A",2020-06-22,17.3862
2020,"IT1798A",2020-06-23,16.5594
2020,"IT1798A",2020-06-24,20.4819
2020,"IT1798A",2020-06-25,23.1323
2020,"IT1798A",2020-06-26,22.8972
2020,"IT1798A",2020-06-27,22.8289
2020,"IT1798A",2020-06-28,21.4298
2020,"IT1798A",2020-06-29,19.4504
2020,"IT1798A",2020-06-30,19.5231
2020,"IT1799A",2020-01-01,29.2535
2020,"IT1799A",2020-01-02,44.6173
2020,"IT1799A",2020-01-03,72.2742
2020,"IT1799A",2020-01-04,48.5136
2020,"IT1799A",2020-01-05,17.0803
2020,"IT1799A",2020-01-06,18.6958
2020,"IT1799A",2020-01-07,44.9318
2020,"IT1799A",2020-01-08,41.5578
2020,"IT1799A",2020-01-09,66.2303
2020,"IT1799A",2020-01-10,47.4397
2020,"IT1799A",2020-01-11,45.2642
2020,"IT1799A",2020-01-12,26.0009
2020,"IT1799A",2020-01-13,52.2648
2020,"IT1799A",2020-01-14,52.7317
2020,"IT1799A",2020-01-15,49.7358
2020,"IT1799A",2020-01-16,47.8411
2020,"IT1799A",2020-01-17,46.6464
2020,"IT1799A",2020-01-18,41.7911
2020,"IT1799A",2020-01-19,28.1473
2020,"IT1799A",2020-01-20,31.9577
2020,"IT1799A",2020-01-21,32.3424
2020,"IT1799A",2020-01-22,43.0964
2020,"IT1799A",2020-01-23,44.9638
2020,"IT1799A",2020-01-24,33.385
2020,"IT1799A",2020-01-25,42.3175
2020,"IT1799A",2020-01-26,28.5829
2020,"IT1799A",2020-01-27,40.6039
2020,"IT1799A",2020-01-28,21.7133
2020,"IT1799A",2020-01-29,25.8935
2020,"IT1799A",2020-01-30,39.5326
2020,"IT1799A",2020-01-31,30.0098
2020,"IT1799A",2020-02-01,33.5928
2020,"IT1799A",2020-02-02,18.7788
2020,"IT1799A",2020-02-03,28.6422
2020,"IT1799A",2020-02-04,19.6446
2020,"IT1799A",2020-02-05,14.8292
2020,"IT1799A",2020-02-06,17.1243
