"reporting_year","station_eu_code","date","C6H6"
2020,"IT1493A",2020-01-28,0.2652
2020,"IT1493A",2020-01-29,0.6043
2020,"IT1493A",2020-01-30,1.7174
2020,"IT1493A",2020-01-31,1.6348
2020,"IT1493A",2020-02-01,2.1478
2020,"IT1493A",2020-02-02,0.4783
2020,"IT1493A",2020-02-03,0.2565
2020,"IT1493A",2020-02-04,0.2391
2020,"IT1493A",2020-02-05,0.4087
2020,"IT1493A",2020-02-06,0.5043
2020,"IT1493A",2020-02-07,1.4696
2020,"IT1493A",2020-02-08,2.1565
2020,"IT1493A",2020-02-09,4.1174
2020,"IT1493A",2020-02-10,0.3696
2020,"IT1493A",2020-02-11,0.2391
2020,"IT1493A",2020-02-12,0.3391
2020,"IT1493A",2020-02-13,0.6522
2020,"IT1493A",2020-02-14,0.9
2020,"IT1493A",2020-02-15,1.1609
2020,"IT1493A",2020-02-16,1.7522
2020,"IT1493A",2020-02-17,5.1043
2020,"IT1493A",2020-02-18,1.187
2020,"IT1493A",2020-02-19,3.0043
2020,"IT1493A",2020-02-20,3.8609
2020,"IT1493A",2020-02-21,4.4739
2020,"IT1493A",2020-02-22,2.2478
2020,"IT1493A",2020-02-23,1.7522
2020,"IT1493A",2020-02-24,0.6043
2020,"IT1493A",2020-02-25,0.5739
2020,"IT1493A",2020-02-26,0.3174
2020,"IT1493A",2020-02-27,0.5348
2020,"IT1493A",2020-02-28,0.4217
2020,"IT1493A",2020-02-29,0.7478
2020,"IT1493A",2020-03-01,1.0348
2020,"IT1493A",2020-03-02,0.2348
2020,"IT1493A",2020-03-03,0.2565
2020,"IT1493A",2020-03-04,0.2304
2020,"IT1493A",2020-03-05,0.6238
2020,"IT1493A",2020-03-06,0.3739
2020,"IT1493A",2020-03-07,0.8696
2020,"IT1493A",2020-03-08,0.7957
2020,"IT1493A",2020-03-09,1.2043
2020,"IT1493A",2020-03-10,0.7783
2020,"IT1493A",2020-03-11,0.5652
2020,"IT1493A",2020-03-12,0.7565
2020,"IT1493A",2020-03-13,0.6739
2020,"IT1493A",2020-03-14,0.8
2020,"IT1493A",2020-03-15,0.4217
2020,"IT1493A",2020-03-16,0.3174
2020,"IT1493A",2020-03-17,0.4217
2020,"IT1493A",2020-03-18,0.9391
2020,"IT1493A",2020-03-19,0.9478
2020,"IT1493A",2020-03-20,1.0565
2020,"IT1493A",2020-03-21,1.1087
2020,"IT1493A",2020-03-22,0.9522
2020,"IT1493A",2020-03-23,0.4043
2020,"IT1493A",2020-03-24,0.687
2020,"IT1493A",2020-03-25,0.8826
2020,"IT1493A",2020-03-26,0.4609
2020,"IT1493A",2020-03-27,0.5
2020,"IT1493A",2020-03-28,0.113
2020,"IT1493A",2020-03-29,0.1261
2020,"IT1493A",2020-03-30,0.1348
2020,"IT1493A",2020-03-31,0.1522
2020,"IT1493A",2020-04-01,0.2739
2020,"IT1493A",2020-04-02,0.3913
2020,"IT1493A",2020-04-03,0.613
2020,"IT1493A",2020-04-04,0.2522
2020,"IT1493A",2020-04-05,0.2783
2020,"IT1493A",2020-04-06,0.4304
2020,"IT1493A",2020-04-07,0.5652
2020,"IT1493A",2020-04-08,0.2913
2020,"IT1493A",2020-04-09,0.4609
2020,"IT1493A",2020-04-10,0.5261
2020,"IT1493A",2020-04-11,0.4783
2020,"IT1493A",2020-04-12,0.2435
2020,"IT1493A",2020-04-13,0.1913
