"reporting_year","station_eu_code","date","value"
2020,"IT2120A","2020-02-14",31
2020,"IT2120A","2020-02-15",38
2020,"IT2120A","2020-02-16",61
2020,"IT2120A","2020-02-17",64
2020,"IT2120A","2020-02-18",47
2020,"IT2120A","2020-02-19",20
2020,"IT2120A","2020-02-20",19
2020,"IT2120A","2020-02-21",33
2020,"IT2120A","2020-02-22",54
2020,"IT2120A","2020-02-23",65
2020,"IT2120A","2020-02-24",40
2020,"IT2120A","2020-02-25",51
2020,"IT2120A","2020-02-26",8
2020,"IT2120A","2020-02-27",6
2020,"IT2120A","2020-02-28",12
2020,"IT2120A","2020-02-29",21
2020,"IT2120A","2020-03-01",29
2020,"IT2120A","2020-03-02",26
2020,"IT2120A","2020-03-03",6
2020,"IT2120A","2020-03-04",11
2020,"IT2120A","2020-03-05",19
2020,"IT2120A","2020-03-06",19
2020,"IT2120A","2020-03-07",18
2020,"IT2120A","2020-03-08",11
2020,"IT2120A","2020-03-09",24
2020,"IT2120A","2020-03-10",25
2020,"IT2120A","2020-03-11",19
2020,"IT2120A","2020-03-12",14
2020,"IT2120A","2020-03-13",14
2020,"IT2120A","2020-03-14",14
2020,"IT2120A","2020-03-15",15
2020,"IT2120A","2020-03-16",20
2020,"IT2120A","2020-03-17",29
2020,"IT2120A","2020-03-18",33
2020,"IT2120A","2020-03-19",32
2020,"IT2120A","2020-03-20",27
2020,"IT2120A","2020-03-21",24
2020,"IT2120A","2020-03-22",26
2020,"IT2120A","2020-03-23",9
2020,"IT2120A","2020-03-24",12
2020,"IT2120A","2020-03-25",14
2020,"IT2120A","2020-03-26",12
2020,"IT2120A","2020-03-27",11
2020,"IT2120A","2020-03-28",19
2020,"IT2120A","2020-03-29",22
2020,"IT2120A","2020-03-30",12
2020,"IT2120A","2020-03-31",7
2020,"IT2120A","2020-04-01",15
2020,"IT2120A","2020-04-02",24
2020,"IT2120A","2020-04-03",30
2020,"IT2120A","2020-04-04",26
2020,"IT2120A","2020-04-05",23
2020,"IT2120A","2020-04-06",20
2020,"IT2120A","2020-04-07",19
2020,"IT2120A","2020-04-08",16
2020,"IT2120A","2020-04-09",16
2020,"IT2120A","2020-04-10",14
2020,"IT2120A","2020-04-11",13
2020,"IT2120A","2020-04-12",9
2020,"IT2120A","2020-04-13",10
2020,"IT2120A","2020-04-14",10
2020,"IT2120A","2020-04-15",6
2020,"IT2120A","2020-04-16",12
2020,"IT2120A","2020-04-17",11
2020,"IT2120A","2020-04-18",12
2020,"IT2120A","2020-04-19",13
2020,"IT2120A","2020-04-20",10
2020,"IT2120A","2020-04-21",7
2020,"IT2120A","2020-04-22",11
2020,"IT2120A","2020-04-23",14
2020,"IT2120A","2020-04-24",14
2020,"IT2120A","2020-04-25",13
2020,"IT2120A","2020-04-26",10
2020,"IT2120A","2020-04-27",9
2020,"IT2120A","2020-04-28",4
2020,"IT2120A","2020-04-29",5
2020,"IT2120A","2020-04-30",7
2020,"IT2120A","2020-05-01",6
2020,"IT2120A","2020-05-02",3
2020,"IT2120A","2020-05-03",4
2020,"IT2120A","2020-05-04",7
2020,"IT2120A","2020-05-05",10
2020,"IT2120A","2020-05-06",10
2020,"IT2120A","2020-05-07",10
2020,"IT2120A","2020-05-08",11
2020,"IT2120A","2020-05-09",10
2020,"IT2120A","2020-05-10",9
2020,"IT2120A","2020-05-11",5
2020,"IT2120A","2020-05-12",5
2020,"IT2120A","2020-05-13",7
2020,"IT2120A","2020-05-14",5
2020,"IT2120A","2020-05-15",5
2020,"IT2120A","2020-05-16",6
2020,"IT2120A","2020-05-17",7
2020,"IT2120A","2020-05-18",9
2020,"IT2120A","2020-05-19",7
2020,"IT2120A","2020-05-20",8
2020,"IT2120A","2020-05-21",18
2020,"IT2120A","2020-05-22",24
2020,"IT2120A","2020-05-23",15
2020,"IT2120A","2020-05-24",7
2020,"IT2120A","2020-05-25",9
2020,"IT2120A","2020-05-26",10
2020,"IT2120A","2020-05-27",9
2020,"IT2120A","2020-05-28",13
2020,"IT2120A","2020-05-29",8
2020,"IT2120A","2020-05-30",10
2020,"IT2120A","2020-05-31",15
2020,"IT2120A","2020-06-01",14
2020,"IT2120A","2020-06-02",13
2020,"IT2120A","2020-06-03",10
2020,"IT2120A","2020-06-04",6
2020,"IT2120A","2020-06-05",6
2020,"IT2120A","2020-06-06",6
2020,"IT2120A","2020-06-07",5
2020,"IT2120A","2020-06-08",4
2020,"IT2120A","2020-06-09",4
2020,"IT2120A","2020-06-10",6
2020,"IT2120A","2020-06-11",6
2020,"IT2120A","2020-06-12",7
2020,"IT2120A","2020-06-13",6
2020,"IT2120A","2020-06-14",6
2020,"IT2120A","2020-06-15",6
2020,"IT2120A","2020-06-16",5
2020,"IT2120A","2020-06-17",4
2020,"IT2120A","2020-06-18",7
2020,"IT2120A","2020-06-19",6
2020,"IT2120A","2020-06-20",7
2020,"IT2120A","2020-06-21",7
2020,"IT2120A","2020-06-22",8
2020,"IT2120A","2020-06-23",NA
2020,"IT2120A","2020-06-24",NA
2020,"IT2120A","2020-06-25",NA
2020,"IT2120A","2020-06-26",14
2020,"IT2120A","2020-06-27",13
2020,"IT2120A","2020-06-28",11
2020,"IT2120A","2020-06-29",12
2020,"IT2120A","2020-06-30",6
2020,"IT2120A","2020-07-01",11
2020,"IT2120A","2020-07-02",9
2020,"IT2120A","2020-07-03",6
2020,"IT2120A","2020-07-04",5
2020,"IT2120A","2020-07-05",7
2020,"IT2120A","2020-07-06",12
2020,"IT2120A","2020-07-07",7
2020,"IT2120A","2020-07-08",11
2020,"IT2120A","2020-07-09",15
2020,"IT2120A","2020-07-10",17
2020,"IT2120A","2020-07-11",13
2020,"IT2120A","2020-07-12",6
2020,"IT2120A","2020-07-13",NA
2020,"IT2120A","2020-07-14",NA
2020,"IT2120A","2020-07-15",NA
2020,"IT2120A","2020-07-16",15
2020,"IT2120A","2020-07-17",11
2020,"IT2120A","2020-07-18",7
2020,"IT2120A","2020-07-19",10
2020,"IT2120A","2020-07-20",11
2020,"IT2120A","2020-07-21",14
2020,"IT2120A","2020-07-22",13
2020,"IT2120A","2020-07-23",9
2020,"IT2120A","2020-07-24",8
2020,"IT2120A","2020-07-25",8
2020,"IT2120A","2020-07-26",7
2020,"IT2120A","2020-07-27",11
2020,"IT2120A","2020-07-28",14
2020,"IT2120A","2020-07-29",16
2020,"IT2120A","2020-07-30",NA
2020,"IT2120A","2020-07-31",NA
2020,"IT2120A","2020-08-01",NA
2020,"IT2120A","2020-08-02",10
2020,"IT2120A","2020-08-03",7
2020,"IT2120A","2020-08-04",6
2020,"IT2120A","2020-08-05",6
2020,"IT2120A","2020-08-06",8
2020,"IT2120A","2020-08-07",9
2020,"IT2120A","2020-08-08",10
2020,"IT2120A","2020-08-09",12
2020,"IT2120A","2020-08-10",13
2020,"IT2120A","2020-08-11",11
2020,"IT2120A","2020-08-12",13
2020,"IT2120A","2020-08-13",10
2020,"IT2120A","2020-08-14",9
2020,"IT2120A","2020-08-15",9
2020,"IT2120A","2020-08-16",7
2020,"IT2120A","2020-08-17",7
2020,"IT2120A","2020-08-18",8
2020,"IT2120A","2020-08-19",9
2020,"IT2120A","2020-08-20",9
2020,"IT2120A","2020-08-21",12
2020,"IT2120A","2020-08-22",12
2020,"IT2120A","2020-08-23",9
2020,"IT2120A","2020-08-24",8
2020,"IT2120A","2020-08-25",9
2020,"IT2120A","2020-08-26",11
2020,"IT2120A","2020-08-27",12
2020,"IT2120A","2020-08-28",11
2020,"IT2120A","2020-08-29",5
2020,"IT2120A","2020-08-30",4
2020,"IT2120A","2020-08-31",4
2020,"IT2117A","2020-01-01",54
2020,"IT2117A","2020-01-02",44
2020,"IT2117A","2020-01-03",53
2020,"IT2117A","2020-01-04",38
2020,"IT2117A","2020-01-05",31
2020,"IT2117A","2020-01-06",37
2020,"IT2117A","2020-01-07",54
2020,"IT2117A","2020-01-08",71
2020,"IT2117A","2020-01-09",59
2020,"IT2117A","2020-01-10",44
2020,"IT2117A","2020-01-11",48
2020,"IT2117A","2020-01-12",35
2020,"IT2117A","2020-01-13",52
2020,"IT2117A","2020-01-14",71
2020,"IT2117A","2020-01-15",64
2020,"IT2117A","2020-01-16",53
2020,"IT2117A","2020-01-17",48
2020,"IT2117A","2020-01-18",28
2020,"IT2117A","2020-01-19",34
2020,"IT2117A","2020-01-20",21
2020,"IT2117A","2020-01-21",37
2020,"IT2117A","2020-01-22",50
2020,"IT2117A","2020-01-23",54
2020,"IT2117A","2020-01-24",63
2020,"IT2117A","2020-01-25",59
2020,"IT2117A","2020-01-26",67
2020,"IT2117A","2020-01-27",55
2020,"IT2117A","2020-01-28",62
2020,"IT2117A","2020-01-29",35
2020,"IT2117A","2020-01-30",23
2020,"IT2117A","2020-01-31",34
2020,"IT2117A","2020-02-01",44
2020,"IT2117A","2020-02-02",44
2020,"IT2117A","2020-02-03",34
2020,"IT2117A","2020-02-04",5
2020,"IT2117A","2020-02-05",11
2020,"IT2117A","2020-02-06",21
2020,"IT2117A","2020-02-07",36
2020,"IT2117A","2020-02-08",45
2020,"IT2117A","2020-02-09",54
2020,"IT2117A","2020-02-10",52
2020,"IT2117A","2020-02-11",7
2020,"IT2117A","2020-02-12",10
2020,"IT2117A","2020-02-13",24
2020,"IT2117A","2020-02-14",33
2020,"IT2117A","2020-02-15",38
2020,"IT2117A","2020-02-16",69
2020,"IT2117A","2020-02-17",72
2020,"IT2117A","2020-02-18",55
2020,"IT2117A","2020-02-19",32
2020,"IT2117A","2020-02-20",20
2020,"IT2117A","2020-02-21",35
2020,"IT2117A","2020-02-22",55
2020,"IT2117A","2020-02-23",58
2020,"IT2117A","2020-02-24",43
