"reporting_year","station_eu_code","date","O3"
2020,"IT2049A",2020-05-03,31.106
2020,"IT2049A",2020-05-04,28.6961
2020,"IT2049A",2020-05-05,39.2248
2020,"IT2049A",2020-05-06,44.9472
2020,"IT2049A",2020-05-07,51.2956
2020,"IT2049A",2020-05-08,59.6445
2020,"IT2049A",2020-05-09,74.364
2020,"IT2049A",2020-05-10,57.7252
2020,"IT2049A",2020-05-11,44.9098
2020,"IT2049A",2020-05-12,56.6303
2020,"IT2049A",2020-05-13,60.5948
2020,"IT2049A",2020-05-14,52.4777
2020,"IT2049A",2020-05-15,61.6477
2020,"IT2049A",2020-05-16,55.6265
2020,"IT2049A",2020-05-17,55.1282
2020,"IT2049A",2020-05-18,42.1476
2020,"IT2049A",2020-05-19,50.5793
2020,"IT2049A",2020-05-20,60.0777
2020,"IT2049A",2020-05-21,61.2941
2020,"IT2049A",2020-05-22,54.8592
2020,"IT2049A",2020-05-23,53.3568
2020,"IT2049A",2020-05-24,50.8124
2020,"IT2049A",2020-05-25,50.6467
2020,"IT2049A",2020-05-26,44.0912
2020,"IT2049A",2020-05-27,47.1914
2020,"IT2049A",2020-05-28,53.4038
2020,"IT2049A",2020-05-29,58.7473
2020,"IT2049A",2020-05-30,60.2056
2020,"IT2049A",2020-05-31,56.3798
2020,"IT2049A",2020-06-01,60.4747
2020,"IT2049A",2020-06-02,54.0001
2020,"IT2049A",2020-06-03,57.931
2020,"IT2049A",2020-06-04,66.6607
2020,"IT2049A",2020-06-05,58.837
2020,"IT2049A",2020-06-06,52.3415
2020,"IT2049A",2020-06-07,48.5151
2020,"IT2049A",2020-06-08,44.8633
2020,"IT2049A",2020-06-09,51.783
2020,"IT2049A",2020-06-10,43.1732
2020,"IT2049A",2020-06-11,51.2052
2020,"IT2049A",2020-06-12,61.2779
2020,"IT2049A",2020-06-13,40.4985
2020,"IT2049A",2020-06-14,45.6708
2020,"IT2049A",2020-06-15,52.0297
2020,"IT2049A",2020-06-16,49.9639
2020,"IT2049A",2020-06-17,46.7195
2020,"IT2049A",2020-06-18,47.143
2020,"IT2049A",2020-06-19,44.9956
2020,"IT2049A",2020-06-20,58.8838
2020,"IT2049A",2020-06-21,53.9769
2020,"IT2049A",2020-06-22,55.3446
2020,"IT2049A",2020-06-23,54.4614
2020,"IT2049A",2020-06-24,56.1898
2020,"IT2049A",2020-06-25,56.4208
2020,"IT2049A",2020-06-26,48.1915
2020,"IT2049A",2020-06-27,48.5169
2020,"IT2049A",2020-06-28,48.4401
2020,"IT2049A",2020-06-29,51.8401
2020,"IT2049A",2020-06-30,50.2272
2020,"IT2056A",2020-01-01,28.8747
2020,"IT2056A",2020-01-02,18.3162
2020,"IT2056A",2020-01-03,12.4439
2020,"IT2056A",2020-01-04,33.8752
2020,"IT2056A",2020-01-05,28.2811
2020,"IT2056A",2020-01-06,17.5198
2020,"IT2056A",2020-01-07,18.2626
2020,"IT2056A",2020-01-08,15.2881
2020,"IT2056A",2020-01-09,7.7437
2020,"IT2056A",2020-01-10,13.697
2020,"IT2056A",2020-01-11,18.4105
2020,"IT2056A",2020-01-12,17.5668
2020,"IT2056A",2020-01-13,19.009
2020,"IT2056A",2020-01-14,16.2551
2020,"IT2056A",2020-01-15,17.58
2020,"IT2056A",2020-01-16,7.3054
2020,"IT2056A",2020-01-17,13.0703
2020,"IT2056A",2020-01-18,35.5177
2020,"IT2056A",2020-01-19,28.1791
2020,"IT2056A",2020-01-20,48.3057
2020,"IT2056A",2020-01-21,48.9741
2020,"IT2056A",2020-01-22,45.9668
2020,"IT2056A",2020-01-23,43.9461
2020,"IT2056A",2020-01-24,40.3394
2020,"IT2056A",2020-01-25,11.794
2020,"IT2056A",2020-01-26,16.2437
2020,"IT2056A",2020-01-27,20.0016
2020,"IT2056A",2020-01-28,27.3398
2020,"IT2056A",2020-01-29,25.234
2020,"IT2056A",2020-01-30,34.1793
2020,"IT2056A",2020-01-31,23.3984
2020,"IT2056A",2020-02-01,31.4889
2020,"IT2056A",2020-02-02,43.2828
2020,"IT2056A",2020-02-03,36.8268
