"reporting_year","station_eu_code","date","SO2"
2020,"IT1187A",2020-06-21,0.0434782608695652
2020,"IT1187A",2020-06-22,0.173913043478261
2020,"IT1187A",2020-06-23,0.173913043478261
2020,"IT1187A",2020-06-24,0.0869565217391304
2020,"IT1187A",2020-06-25,0.0869565217391304
2020,"IT1187A",2020-06-26,0.217391304347826
2020,"IT1187A",2020-06-27,0.434782608695652
2020,"IT1187A",2020-06-28,0.521739130434783
2020,"IT1187A",2020-06-29,0
2020,"IT1187A",2020-06-30,0.0434782608695652
2020,"IT2183A",2020-01-01,0.608695652173913
2020,"IT2183A",2020-01-02,0.608695652173913
2020,"IT2183A",2020-01-03,1.1304347826087
2020,"IT2183A",2020-01-04,1.73913043478261
2020,"IT2183A",2020-01-05,1.1304347826087
2020,"IT2183A",2020-01-06,0.652173913043478
2020,"IT2183A",2020-01-07,1.17391304347826
2020,"IT2183A",2020-01-08,1.1304347826087
2020,"IT2183A",2020-01-09,1.21739130434783
2020,"IT2183A",2020-01-10,1.43478260869565
2020,"IT2183A",2020-01-11,1.39130434782609
2020,"IT2183A",2020-01-12,1.04347826086957
2020,"IT2183A",2020-01-13,0.956521739130435
2020,"IT2183A",2020-01-14,1
2020,"IT2183A",2020-01-15,1
2020,"IT2183A",2020-01-16,0.91304347826087
2020,"IT2183A",2020-01-17,1.60869565217391
2020,"IT2183A",2020-01-18,1.47826086956522
2020,"IT2183A",2020-01-19,0.956521739130435
2020,"IT2183A",2020-01-20,0
2020,"IT2183A",2020-01-21,0.0434782608695652
2020,"IT2183A",2020-01-22,0.608695652173913
2020,"IT2183A",2020-01-23,1.17391304347826
2020,"IT2183A",2020-01-24,1.30434782608696
2020,"IT2183A",2020-01-25,1.47826086956522
2020,"IT2183A",2020-01-26,1.69565217391304
2020,"IT2183A",2020-01-27,1.65217391304348
2020,"IT2183A",2020-01-28,1.82608695652174
2020,"IT2183A",2020-01-29,1.56521739130435
2020,"IT2183A",2020-01-30,1.21739130434783
2020,"IT2183A",2020-01-31,1.47826086956522
2020,"IT2183A",2020-02-01,1.65217391304348
2020,"IT2183A",2020-02-02,1.56521739130435
2020,"IT2183A",2020-02-03,1.8695652173913
2020,"IT2183A",2020-02-04,2.21739130434783
2020,"IT2183A",2020-02-05,1.30434782608696
2020,"IT2183A",2020-02-06,1
2020,"IT2183A",2020-02-07,1.21739130434783
2020,"IT2183A",2020-02-08,0.956521739130435
2020,"IT2183A",2020-02-09,0.826086956521739
