"reporting_year","station_eu_code","date","value"
2020,"IT0887A",2020-01-02,40
2020,"IT0887A",2020-01-03,36
2020,"IT0887A",2020-01-04,36
2020,"IT0887A",2020-01-05,17
2020,"IT0887A",2020-01-06,11
2020,"IT0887A",2020-01-07,29
2020,"IT0887A",2020-01-08,36
2020,"IT0887A",2020-01-09,38
2020,"IT0887A",2020-01-10,44
2020,"IT0887A",2020-01-11,39
2020,"IT0887A",2020-01-12,36
2020,"IT0887A",2020-01-13,31
2020,"IT0887A",2020-01-14,24
2020,"IT0887A",2020-01-15,33
2020,"IT0887A",2020-01-16,39
2020,"IT0887A",2020-01-17,42
2020,"IT0887A",2020-01-18,26
2020,"IT0887A",2020-01-19,15
2020,"IT0887A",2020-01-20,22
2020,"IT0887A",2020-01-21,29
2020,"IT0887A",2020-01-22,31
2020,"IT0887A",2020-01-23,16
2020,"IT0887A",2020-01-24,37
2020,"IT0887A",2020-01-25,24
2020,"IT0887A",2020-01-26,23
2020,"IT0887A",2020-01-27,23
2020,"IT0887A",2020-01-28,12
2020,"IT0887A",2020-01-29,13
2020,"IT0887A",2020-01-30,16
2020,"IT0887A",2020-01-31,22
2020,"IT0887A",2020-02-01,31
2020,"IT0887A",2020-02-02,15
2020,"IT0887A",2020-02-03,14
2020,"IT0887A",2020-02-04,16
2020,"IT0887A",2020-02-05,4
2020,"IT0887A",2020-02-06,6
2020,"IT0887A",2020-02-07,20
2020,"IT0887A",2020-02-08,28
2020,"IT0887A",2020-02-09,17
2020,"IT0887A",2020-02-10,10
2020,"IT0887A",2020-02-11,15
2020,"IT0887A",2020-02-12,17
2020,"IT0887A",2020-02-13,15
2020,"IT0887A",2020-02-14,8
2020,"IT0887A",2020-02-15,16
2020,"IT0887A",2020-02-16,25
2020,"IT0887A",2020-02-17,26
2020,"IT0887A",2020-02-18,15
2020,"IT0887A",2020-02-19,18
2020,"IT0887A",2020-02-20,15
2020,"IT0887A",2020-02-21,17
2020,"IT0887A",2020-02-22,21
2020,"IT0887A",2020-02-23,18
2020,"IT0887A",2020-02-24,10
2020,"IT0887A",2020-02-25,13
2020,"IT0887A",2020-02-26,10
2020,"IT0887A",2020-02-27,7
2020,"IT0887A",2020-02-28,9
2020,"IT0887A",2020-02-29,13
2020,"IT0887A",2020-03-01,11
2020,"IT0887A",2020-03-02,5
2020,"IT0887A",2020-03-03,7
2020,"IT0887A",2020-03-04,10
2020,"IT0887A",2020-03-05,10
2020,"IT0887A",2020-03-06,7
2020,"IT0887A",2020-03-07,7
2020,"IT0887A",2020-03-08,11
2020,"IT0887A",2020-03-09,11
2020,"IT0887A",2020-03-10,16
2020,"IT0887A",2020-03-11,17
2020,"IT0887A",2020-03-12,15
2020,"IT0887A",2020-03-13,15
2020,"IT0887A",2020-03-14,22
2020,"IT0887A",2020-03-15,15
2020,"IT0887A",2020-03-16,17
2020,"IT0887A",2020-03-17,22
2020,"IT0887A",2020-03-18,21
2020,"IT0887A",2020-03-19,26
2020,"IT0887A",2020-03-20,31
2020,"IT0887A",2020-03-21,30
2020,"IT0887A",2020-03-22,25
2020,"IT0887A",2020-03-23,12
2020,"IT0887A",2020-03-24,8
2020,"IT0887A",2020-03-25,10
2020,"IT0887A",2020-03-26,12
2020,"IT0887A",2020-03-27,11
2020,"IT0887A",2020-03-28,15
2020,"IT0887A",2020-03-29,17
2020,"IT0887A",2020-03-30,19
2020,"IT0887A",2020-03-31,8
2020,"IT0887A",2020-04-01,11
2020,"IT0887A",2020-04-02,16
2020,"IT0887A",2020-04-03,18
