"reporting_year","station_eu_code","date","PM10"
2020,"IT2049A",2020-01-11,35.0631
2020,"IT2049A",2020-01-12,35.7957
2020,"IT2049A",2020-01-13,33.0484
2020,"IT2049A",2020-01-14,43.5694
2020,"IT2049A",2020-01-15,57.0208
2020,"IT2049A",2020-01-16,53.9683
2020,"IT2049A",2020-01-17,51.5059
2020,"IT2049A",2020-01-18,27.1469
2020,"IT2049A",2020-01-19,31.4001
2020,"IT2049A",2020-01-20,14.4078
2020,"IT2049A",2020-01-21,15.5474
2020,"IT2049A",2020-01-22,25.1119
2020,"IT2049A",2020-01-23,17.5214
2020,"IT2049A",2020-01-24,28.897
2020,"IT2049A",2020-01-25,60.1139
2020,"IT2049A",2020-01-26,63.2682
2020,"IT2049A",2020-01-27,56.2882
2020,"IT2049A",2020-01-28,21.9577
2020,"IT2049A",2020-01-29,24.2776
2020,"IT2049A",2020-01-30,25.9259
2020,"IT2049A",2020-01-31,46.0521
2020,"IT2049A",2020-02-01,65.6085
2020,"IT2049A",2020-02-02,82.1123
2020,"IT2049A",2020-02-03,55.2706
2020,"IT2049A",2020-02-04,27.3097
2020,"IT2049A",2020-02-05,24.42
2020,"IT2049A",2020-02-06,35.1038
2020,"IT2049A",2020-02-07,34.0252
2020,"IT2049A",2020-02-08,24.9491
2020,"IT2049A",2020-02-09,33.8014
2020,"IT2049A",2020-02-10,39.4383
2020,"IT2049A",2020-02-11,26.3736
2020,"IT2049A",2020-02-12,20.3704
2020,"IT2049A",2020-02-13,32.2344
2020,"IT2049A",2020-02-14,28.4086
2020,"IT2049A",2020-02-15,21.3472
2020,"IT2049A",2020-02-16,21.2251
2020,"IT2049A",2020-02-17,25.9666
2020,"IT2049A",2020-02-18,23.545
2020,"IT2049A",2020-02-19,23.5043
2020,"IT2049A",2020-02-20,17.7249
2020,"IT2049A",2020-02-21,17.7859
2020,"IT2049A",2020-02-22,20.0448
2020,"IT2049A",2020-02-23,22.2629
2020,"IT2049A",2020-02-24,16.3004
2020,"IT2049A",2020-02-25,18.8645
2020,"IT2049A",2020-02-26,18.3354
2020,"IT2049A",2020-02-27,17.1347
2020,"IT2049A",2020-02-28,15.4457
2020,"IT2049A",2020-02-29,22.4664
2020,"IT2049A",2020-03-01,36.5893
2020,"IT2049A",2020-03-02,18.8848
2020,"IT2049A",2020-03-03,14.4282
2020,"IT2049A",2020-03-04,19.9837
2020,"IT2049A",2020-03-05,21.103
2020,"IT2049A",2020-03-06,12.9019
2020,"IT2049A",2020-03-07,17.3993
2020,"IT2049A",2020-03-08,17.908
2020,"IT2049A",2020-03-09,21.1122
2020,"IT2049A",2020-03-12,11.7827
2020,"IT2049A",2020-03-13,17.7656
2020,"IT2049A",2020-03-14,16.1579
2020,"IT2049A",2020-03-15,18.1929
2020,"IT2049A",2020-03-16,10.0936
2020,"IT2049A",2020-03-17,14.8962
2020,"IT2049A",2020-03-18,14.3875
2020,"IT2049A",2020-03-19,16.7277
2020,"IT2049A",2020-03-20,17.6842
2020,"IT2049A",2020-03-21,20.1872
2020,"IT2049A",2020-03-22,20.9402
2020,"IT2049A",2020-03-23,19.5157
2020,"IT2049A",2020-03-24,11.9251
2020,"IT2049A",2020-03-25,7.3667
2020,"IT2049A",2020-03-26,13.5735
