"reporting_year","station_eu_code","date","PM10"
2020,"IT1585A",2020-05-24,13.83
2020,"IT1585A",2020-05-25,12.07
2020,"IT1585A",2020-05-26,12.8
2020,"IT1585A",2020-05-27,12.99
2020,"IT1585A",2020-05-28,13.35
2020,"IT1585A",2020-05-29,15.34
2020,"IT1585A",2020-05-30,11.95
2020,"IT1585A",2020-05-31,10.6
2020,"IT1585A",2020-06-01,11.95
2020,"IT1585A",2020-06-02,13.51
2020,"IT1585A",2020-06-03,14.75
2020,"IT1585A",2020-06-04,13.23
2020,"IT1585A",2020-06-05,13.65
2020,"IT1585A",2020-06-06,15.34
2020,"IT1585A",2020-06-07,14.11
2020,"IT1585A",2020-06-08,14.98
2020,"IT1585A",2020-06-09,15.02
2020,"IT1585A",2020-06-10,14.03
2020,"IT1585A",2020-06-11,12.92
2020,"IT1585A",2020-06-12,14.31
2020,"IT1585A",2020-06-13,18.15
2020,"IT1585A",2020-06-14,14.17
2020,"IT1585A",2020-06-15,14.07
2020,"IT1585A",2020-06-16,15.13
2020,"IT1585A",2020-06-17,15.54
2020,"IT1585A",2020-06-18,13.01
2020,"IT1585A",2020-06-19,12.95
2020,"IT1585A",2020-06-20,16.67
2020,"IT1585A",2020-06-21,10.44
2020,"IT1585A",2020-06-22,11.28
2020,"IT1585A",2020-06-23,20.45
2020,"IT1585A",2020-06-24,18.65
2020,"IT1585A",2020-06-25,18.09
2020,"IT1585A",2020-06-26,20.88
2020,"IT1585A",2020-06-27,20.56
2020,"IT1585A",2020-06-28,21.56
2020,"IT1585A",2020-06-29,23.71
2020,"IT1585A",2020-06-30,20.56
