"reporting_year","station_eu_code","date","SO2"
2020,"IT1802A",2020-01-19,9.3436
2020,"IT1802A",2020-01-20,7.9094
2020,"IT1802A",2020-02-12,6.5731
2020,"IT1802A",2020-02-13,4.1406
2020,"IT1802A",2020-02-14,4.641
2020,"IT1802A",2020-02-15,2.7957
2020,"IT1802A",2020-02-16,1.6806
2020,"IT1802A",2020-02-17,2.7993
2020,"IT1802A",2020-02-18,4.4545
2020,"IT1802A",2020-02-19,5.647
2020,"IT1802A",2020-02-20,5.7549
2020,"IT1802A",2020-02-21,5.1217
2020,"IT1802A",2020-02-22,3.009
2020,"IT1802A",2020-02-23,3.2077
2020,"IT1802A",2020-02-24,6.6292
2020,"IT1802A",2020-02-25,9.8214
2020,"IT1802A",2020-02-26,13.7981
2020,"IT1802A",2020-02-27,11.8971
2020,"IT1802A",2020-02-28,10.2128
2020,"IT1802A",2020-02-29,9.1573
2020,"IT1802A",2020-03-01,11.069
2020,"IT1802A",2020-03-02,13.0494
2020,"IT1802A",2020-03-03,15.0897
2020,"IT1802A",2020-03-05,2.6017
2020,"IT1802A",2020-03-06,5.3065
2020,"IT1802A",2020-03-07,4.0001
2020,"IT1802A",2020-03-08,1.4173
2020,"IT1802A",2020-03-09,2.1674
2020,"IT1802A",2020-03-10,1.4249
2020,"IT1802A",2020-03-11,0.5661
2020,"IT1802A",2020-03-12,1.1146
2020,"IT1802A",2020-03-13,1.2358
2020,"IT1802A",2020-03-14,1.7639
2020,"IT1802A",2020-03-15,1.3773
2020,"IT1802A",2020-03-16,1.0475
2020,"IT1802A",2020-03-17,0.5329
2020,"IT1802A",2020-03-18,1.823
2020,"IT1802A",2020-03-19,1.7818
2020,"IT1802A",2020-03-20,2.1858
2020,"IT1802A",2020-03-21,3.5746
2020,"IT1802A",2020-03-22,2.9066
2020,"IT1802A",2020-03-23,2.0549
2020,"IT1802A",2020-03-24,2.6844
2020,"IT1802A",2020-03-25,4.3027
2020,"IT1802A",2020-03-26,5.9733
2020,"IT1802A",2020-03-27,5.1077
2020,"IT1802A",2020-03-28,4.7704
2020,"IT1802A",2020-03-29,5.5077
2020,"IT1802A",2020-03-30,6.7698
2020,"IT1802A",2020-03-31,5.9706
2020,"IT1802A",2020-04-01,4.2691
2020,"IT1802A",2020-04-02,2.2964
2020,"IT1802A",2020-04-03,2.2186
2020,"IT1802A",2020-04-04,1.5198
2020,"IT1802A",2020-04-05,1.0114
2020,"IT1802A",2020-04-06,1.8667
2020,"IT1802A",2020-04-07,1.9709
2020,"IT1802A",2020-04-08,2.4611
2020,"IT1802A",2020-04-09,2.383
2020,"IT1802A",2020-04-10,2.547
2020,"IT1802A",2020-04-11,2.6356
2020,"IT1802A",2020-04-12,2.9667
2020,"IT1802A",2020-04-13,4.1076
2020,"IT1802A",2020-04-14,5.7942
2020,"IT1802A",2020-04-15,3.4094
2020,"IT1802A",2020-04-16,2.9754
2020,"IT1802A",2020-04-17,4.2217
2020,"IT1802A",2020-04-18,4.9626
2020,"IT1802A",2020-04-19,6.455
2020,"IT1802A",2020-04-20,8.184
2020,"IT1802A",2020-04-21,8.8354
2020,"IT1802A",2020-04-22,8.6166
2020,"IT1802A",2020-04-23,9.5506
2020,"IT1802A",2020-04-27,2.6148
2020,"IT1802A",2020-04-28,2.9837
2020,"IT1802A",2020-04-29,3.6871
2020,"IT1802A",2020-04-30,4.178
2020,"IT1802A",2020-05-01,4.6557
2020,"IT1802A",2020-05-02,4.666
2020,"IT1802A",2020-05-03,4.7842
2020,"IT1802A",2020-05-04,4.1192
2020,"IT1802A",2020-05-05,4.1046
2020,"IT1802A",2020-05-06,4.8731
2020,"IT1802A",2020-05-07,4.3147
2020,"IT1802A",2020-05-08,4.2026
2020,"IT1802A",2020-05-09,4.5157
2020,"IT1802A",2020-05-10,4.9206
2020,"IT1802A",2020-05-11,5.6442
2020,"IT1802A",2020-05-12,4.9786
2020,"IT1802A",2020-05-13,4.9775
2020,"IT1802A",2020-05-14,5.1039
2020,"IT1802A",2020-05-15,4.6663
2020,"IT1802A",2020-05-16,4.3635
2020,"IT1802A",2020-05-17,4.3848
2020,"IT1802A",2020-05-18,4.8955
2020,"IT1802A",2020-05-19,5.4474
2020,"IT1802A",2020-05-20,6.1118
2020,"IT1802A",2020-05-21,5.22
2020,"IT1802A",2020-05-22,4.4436
2020,"IT1802A",2020-05-23,4.7861
2020,"IT1802A",2020-05-24,5.0062
2020,"IT1802A",2020-05-25,5.1156
2020,"IT1802A",2020-05-26,5.0511
2020,"IT1802A",2020-05-27,5.0753
2020,"IT1802A",2020-05-28,5.5605
2020,"IT1802A",2020-05-29,5.9159
2020,"IT1802A",2020-05-30,6.2899
2020,"IT1802A",2020-05-31,6.2493
2020,"IT1802A",2020-06-01,6.4693
2020,"IT1802A",2020-06-02,6.6348
2020,"IT1802A",2020-06-03,7.3089
2020,"IT1802A",2020-06-04,7.8028
2020,"IT1802A",2020-06-10,2.4135
2020,"IT1802A",2020-06-11,5.2273
2020,"IT1802A",2020-06-18,5.5249
2020,"IT1802A",2020-06-19,5.4768
2020,"IT1802A",2020-06-20,5.8514
2020,"IT1802A",2020-06-21,5.8971
2020,"IT1802A",2020-06-22,5.9816
2020,"IT1802A",2020-06-23,5.8425
2020,"IT1802A",2020-06-24,5.6816
2020,"IT1802A",2020-06-25,5.8249
2020,"IT1804A",2020-01-01,0.7444
2020,"IT1804A",2020-01-02,0.8989
2020,"IT1804A",2020-01-03,1.179
2020,"IT1804A",2020-01-04,1.9499
2020,"IT1804A",2020-01-05,2.375
2020,"IT1804A",2020-01-06,2.3345
2020,"IT1804A",2020-01-07,2.68
2020,"IT1804A",2020-01-08,3.1247
2020,"IT1804A",2020-01-09,3.3846
2020,"IT1804A",2020-01-23,0.7313
2020,"IT1804A",2020-01-26,0.5283
2020,"IT1804A",2020-02-04,0.6377
2020,"IT1804A",2020-02-13,1.2355
2020,"IT1804A",2020-02-14,1.158
2020,"IT1804A",2020-03-12,2.1592
