"reporting_year","station_eu_code","date","PM10"
2020,"IT0861A",2020-02-05,13
2020,"IT0861A",2020-02-06,17
2020,"IT0861A",2020-02-07,30
2020,"IT0861A",2020-02-08,36
2020,"IT0861A",2020-02-09,45
2020,"IT0861A",2020-02-10,31
2020,"IT0861A",2020-02-11,31
2020,"IT0861A",2020-02-12,31
2020,"IT0861A",2020-02-13,24
2020,"IT0861A",2020-02-14,26
2020,"IT0861A",2020-02-15,28
2020,"IT0861A",2020-02-16,30
2020,"IT0861A",2020-02-17,29
2020,"IT0861A",2020-02-19,26
2020,"IT0861A",2020-02-20,28
2020,"IT0861A",2020-02-21,34
2020,"IT0861A",2020-02-22,36
2020,"IT0861A",2020-02-23,24
2020,"IT0861A",2020-02-24,31
2020,"IT0861A",2020-02-25,27
2020,"IT0861A",2020-02-26,24
2020,"IT0861A",2020-02-27,19
2020,"IT0861A",2020-02-28,22
2020,"IT0861A",2020-02-29,30
2020,"IT0861A",2020-03-01,22
2020,"IT0861A",2020-03-02,21
2020,"IT0861A",2020-03-03,18
2020,"IT0861A",2020-03-04,25
2020,"IT0861A",2020-03-05,21
2020,"IT0861A",2020-03-06,16
2020,"IT0861A",2020-03-07,19
2020,"IT0861A",2020-03-08,20
2020,"IT0861A",2020-03-09,23
2020,"IT0861A",2020-03-10,26
2020,"IT0861A",2020-03-11,24
2020,"IT0861A",2020-03-12,40
2020,"IT0861A",2020-03-13,23
2020,"IT0861A",2020-03-14,20
2020,"IT0861A",2020-03-15,9
2020,"IT0861A",2020-03-16,13
2020,"IT0861A",2020-03-17,20
2020,"IT0861A",2020-03-18,20
2020,"IT0861A",2020-03-19,20
2020,"IT0861A",2020-03-20,25
2020,"IT0861A",2020-03-21,23
2020,"IT0861A",2020-03-22,18
2020,"IT0861A",2020-03-23,10
2020,"IT0861A",2020-03-24,12
2020,"IT0861A",2020-03-25,10
2020,"IT0861A",2020-03-26,10
2020,"IT0861A",2020-03-27,24
2020,"IT0861A",2020-03-28,115
2020,"IT0861A",2020-03-29,59
2020,"IT0861A",2020-03-30,29
2020,"IT0861A",2020-03-31,8
2020,"IT0861A",2020-04-02,14
2020,"IT0861A",2020-04-03,15
2020,"IT0861A",2020-04-04,18
2020,"IT0861A",2020-04-05,16
2020,"IT0861A",2020-04-06,25
2020,"IT0861A",2020-04-07,24
2020,"IT0861A",2020-04-08,18
2020,"IT0861A",2020-04-09,18
2020,"IT0861A",2020-04-10,20
2020,"IT0861A",2020-04-11,18
2020,"IT0861A",2020-04-12,15
2020,"IT0861A",2020-04-13,17
2020,"IT0861A",2020-04-14,15
2020,"IT0861A",2020-04-15,10
2020,"IT0861A",2020-04-16,14
2020,"IT0861A",2020-04-17,18
2020,"IT0861A",2020-04-18,22
2020,"IT0861A",2020-04-19,24
2020,"IT0861A",2020-04-20,13
2020,"IT0861A",2020-04-22,17
2020,"IT0861A",2020-04-23,19
2020,"IT0861A",2020-04-24,20
2020,"IT0861A",2020-04-25,13
2020,"IT0861A",2020-04-26,10
2020,"IT0861A",2020-04-27,12
2020,"IT0861A",2020-04-28,12
2020,"IT0861A",2020-04-29,13
2020,"IT0861A",2020-04-30,15
2020,"IT0861A",2020-05-01,12
2020,"IT0861A",2020-05-02,16
2020,"IT0861A",2020-05-03,10
2020,"IT0861A",2020-05-04,10
2020,"IT0861A",2020-05-05,14
2020,"IT0861A",2020-05-06,13
2020,"IT0861A",2020-05-07,11
2020,"IT0861A",2020-05-08,14
2020,"IT0861A",2020-05-09,13
2020,"IT0861A",2020-05-10,15
2020,"IT0861A",2020-05-11,14
2020,"IT0861A",2020-05-12,10
2020,"IT0861A",2020-05-13,19
2020,"IT0861A",2020-05-14,40
2020,"IT0861A",2020-05-15,18
