"station_eu_code";"modello";"rmse_20";"rmse_80";"mse_20";"mse_80";"rsq_20";"rsq_80";"FAC2";"FB";"NMSE"
IT0945A;gam((value) ~ dclass + s(pbl12) + s(pbl00) + s(ptp) + s(jd, k=11) + s(v10m) + s(t2m) + s(tp) + s(rh), gamma=1.4, family=gaussian(link=log), data = tdf);10.059112841967;7.25466746437196;101.185751167425;52.630200018617;0.579070957052994;0.71489068775537;0.927330173775671;0.00855568018825262;0.132981955766985
IT0950A;gam((value) ~ s(pbl12) + s(tp) + s(tmin2m) + s(pbl00) + s(jd, k=11) + s(ptp) + s(u10m) + s(rh) + s(pblmin), gamma=1.4, family=gaussian(link=log), data = tdf);5.21391181849014;4.72375476833719;27.1848764509911;22.3138591113884;0.705803147182672;0.726047727805755;0.9578125;0.000676951145243381;0.100225330538373
IT1110A;gam((value) ~ s(pbl12) + s(ptp) + s(tp) + s(pbl00) + s(jd, k=11) + s(tmin2m) + s(u10m) + s(rh), gamma=1.4, family=gaussian(link=log), data = tdf);5.68214947320098;4.717748789959;32.2868226357982;22.2571536451596;0.700050987544768;0.715722642203091;0.947119179163378;0.00528998167965761;0.0975039347630146
IT1186A;gam((value) ~ dclass + s(sp) + s(tmin2m) + s(pbl12) + s(tp) + s(jd, k=11) + s(ptp) + s(pblmin) + s(rh) + s(u10m) + s(v10m) + s(nirradiance), gamma=1.4, family=gaussian(link=log), data = tdf);5.31522775492836;4.70110639499365;28.2516460867607;22.1004013370502;0.730658327724329;0.782616230650322;0.962470680218921;0.00493398718358012;0.0718313922577165
IT1187A;gam((value) ~ dclass + s(tmin2m) + s(pbl12) + s(ptp) + s(jd, k=11) + s(u10m) + s(tp) + s(rh) + s(nirradiance), gamma=1.4, family=gaussian(link=log), data = tdf);10.1663064531868;8.05570521437152;103.353786900107;64.8943865008525;0.78418148006455;0.838188965784623;0.942591155934833;0.00990729333127239;0.0818717449847446
IT1409A;gam((value) ~ s(pbl12) + s(tp) + s(pbl00) + s(tmin2m) + s(jd, k=11) + s(ptp) + s(rh), gamma=1.4, family=gaussian(link=log), data = tdf);6.30487314602484;5.61945283857021;39.7514253874651;31.5782502049148;0.657945075110686;0.698119315918167;0.974378881987578;0.00185580736647526;0.0876961386140815
IT1553A;gam((value) ~ dclass + s(pbl12) + s(pbl00) + s(jd, k=11) + s(tmin2m) + s(ptp) + s(v10m) + s(tp), gamma=1.4, family=gaussian(link=log), data = tdf);9.32715402702157;8.3699202822187;86.9958022437847;70.055565530696;0.731955141354923;0.747394135350667;0.921285140562249;0.0101814724742389;0.127576868520773
IT1557A;gam((value) ~ s(pblmax) + s(tmin2m) + s(ptp) + s(jd, k=11) + s(pblmin) + s(u10m) + s(rh) + s(tp), gamma=1.4, family=gaussian(link=log), data = tdf);3.10720518816832;2.94482785532066;9.65472408138012;8.6720110974725;0.400713055292962;0.509297527763987;0.971653543307087;0.00114694612108746;0.0891954274262186
IT1560A;gam((value) ~ s(pbl12) + s(sp) + s(tmin2m) + s(jd, k=11) + s(pblmin) + s(ptp), gamma=1.4, family=gaussian(link=log), data = tdf);4.45566962335126;3.63848392083336;19.8529917924551;13.2385652421629;0.396453150872745;0.568828246676838;0.979495268138801;0.000989739316997917;0.0758566186482376
IT1593A;gam((value) ~ dclass + s(pblmax) + s(tmin2m) + s(sp) + s(ptp) + s(jd, k=11) + s(rh), gamma=1.4, family=gaussian(link=log), data = tdf);3.02617160735368;2.97858079300466;9.15771459715355;8.87194354045625;0.353233037823539;0.4312630269977;0.969242902208202;0.000496692250669252;0.0872521301012146
IT1654A;gam((value) ~ dclass + s(pbl12) + s(pbl00) + s(jd, k=11) + s(ptp) + s(v10m) + s(t2m) + s(rh), gamma=1.4, family=gaussian(link=log), data = tdf);8.01245313254068;9.29270530841685;64.199405201161;86.3543719490787;0.701806932743265;0.676131608987616;0.89797507788162;0.0150780164350615;0.183981787635167
IT2032A;gam((value) ~ s(tmin2m) + s(sp) + s(pbl12) + s(ptp) + s(jd, k=11) + s(tp) + s(pbl00) + s(rh), gamma=1.4, family=gaussian(link=log), data = tdf);3.5944343572446;3.40816862557589;12.9199583485404;11.6156133803598;0.629996015713924;0.678425977164065;0.981540930979133;0.00104207924260558;0.0682926572749227
IT2241A;gam((value) ~ s(pbl12) + s(tmin2m) + s(ptp) + s(jd, k=11) + s(v10m) + s(rh) + s(u10m) + s(tp) + s(nirradiance), gamma=1.4, family=gaussian(link=log), data = tdf);5.10459025452997;4.78546793673126;26.0568416666424;22.9007033734829;0.536097921424575;0.618524312669341;0.960093896713615;0.00444936715017781;0.116178053012253
